ID,Crossing,Balance,Aggression,Composure,Ballcontrol,Acceleration,Agility,Overall
189177,71,82,78,75,70,75,79,70
198138,66,72,73,67,73,70,74,70
205818,62,87,62,63,72,81,86,70
221434,59,72,57,71,69,72,80,70
222970,58,96,65,76,70,88,93,70
225530,54,31,72,61,67,66,53,70
187898,67,75,73,64,73,77,79,70
223740,67,62,67,60,67,61,59,70
158716,67,59,63,62,66,63,70,70
228860,19,50,32,29,24,49,38,70
175613,41,56,73,66,63,50,34,70
50429,81,67,56,69,71,51,58,70
202238,64,72,77,70,74,71,78,70
230398,35,39,66,60,68,48,38,70
182270,13,45,46,62,35,50,57,70
236287,39,72,55,63,62,73,70,70
212992,59,60,54,60,70,74,62,69
211457,56,73,60,65,60,69,71,69
192001,66,68,61,59,67,75,71,69
215810,68,66,38,59,74,77,78,69
238594,67,78,57,63,67,62,83,69
239106,76,76,60,69,70,83,70,69
190722,58,70,57,69,69,85,75,69
198147,56,75,74,68,65,70,70,69
199683,69,83,65,59,69,79,79,69
179971,39,51,48,64,67,81,60,69
202756,61,69,73,64,56,64,63,69
211204,67,80,56,56,66,85,83,69
215556,57,56,60,63,71,78,70,69
216068,12,66,60,64,47,72,73,69
222724,65,75,41,73,70,83,78,69
199173,63,80,70,66,70,76,73,69
209413,62,34,75,71,64,51,33,69
211461,62,46,77,70,64,51,57,69
213253,69,74,73,57,66,74,78,69
156165,34,46,78,48,55,50,56,69
156421,56,60,69,68,57,65,62,69
225285,52,60,75,49,72,39,43,69
225541,44,69,68,57,67,75,64,69
235781,49,53,59,56,68,59,55,69
186117,68,63,74,68,70,63,63,69
217606,59,91,50,68,67,94,90,69
221702,65,81,35,59,74,75,78,69
160006,60,67,51,72,76,82,70,69
228614,68,69,34,58,69,92,73,69
190982,61,71,44,61,74,77,73,69
193030,14,36,45,23,14,42,45,69
217095,13,57,19,23,21,42,32,69
219655,69,78,58,65,70,76,73,69
160007,54,73,77,70,64,86,85,69
183815,69,57,76,61,66,70,71,69
219912,40,65,55,65,71,75,46,69
224520,60,84,33,62,70,83,86,69
204297,57,71,70,72,61,64,69,69
209673,32,60,67,65,50,48,62,69
210441,37,63,48,66,62,66,67,69
210697,63,71,61,68,69,60,66,69
155657,56,70,73,61,47,42,73,69
169737,27,50,71,68,58,67,62,69
171017,37,40,74,61,55,33,58,69
192009,15,58,31,44,21,54,55,69
220938,64,83,49,66,70,79,80,69
160010,10,29,25,22,23,19,30,69
238858,76,76,41,60,72,79,77,69
178187,60,66,82,71,56,67,61,69
198156,70,61,79,68,65,70,66,69
220172,64,70,66,61,64,90,65,69
220940,68,67,75,67,64,64,69,69
236300,64,79,57,52,70,75,79,69
183564,78,59,76,64,68,69,62,69
187916,68,78,51,64,56,80,77,69
167437,31,32,66,73,66,49,36,69
233997,12,52,37,32,15,40,45,69
187661,45,67,68,71,69,64,69,69
193549,47,54,78,58,58,66,56,69
206606,28,34,67,71,67,45,46,69
225294,63,81,52,62,73,87,77,69
230414,73,73,52,65,73,64,73,69
187150,68,64,62,59,69,75,79,69
200207,56,48,67,53,68,61,64,69
161807,12,30,34,41,24,30,35,69
232207,30,48,47,66,64,71,66,69
186127,45,64,81,61,63,68,66,69
194319,63,68,54,63,65,76,72,69
219664,49,55,41,58,51,70,52,69
203537,63,55,52,53,72,75,73,69
205585,57,82,69,74,67,62,71,69
219409,66,76,60,43,52,83,85,69
172561,67,74,77,70,66,70,72,69
238609,39,67,58,65,69,62,59,69
184337,65,84,59,65,65,77,69,69
189713,57,57,43,72,73,60,67,69
203026,61,57,62,59,60,65,71,69
206098,65,57,62,67,70,68,64,69
222226,65,69,67,61,55,68,70,69
224274,45,58,72,63,70,68,70,69
234002,41,63,68,74,58,66,68,69
234514,67,66,70,64,69,67,64,69
205588,47,62,64,52,59,55,65,69
230164,13,50,33,22,14,29,49,69
170516,68,60,71,62,49,68,57,69
184084,10,40,21,25,21,49,45,69
202517,36,49,66,70,68,60,61,69
214037,24,40,68,59,45,51,34,69
169493,18,45,38,41,23,39,44,69
235029,39,70,28,68,72,82,75,69
111125,35,32,78,47,39,34,30,69
209430,58,66,50,61,69,83,66,69
226583,42,52,82,69,62,66,60,69
228887,27,39,73,56,48,49,42,69
201240,48,74,54,64,68,92,79,69
219160,33,65,70,37,72,63,70,69
235544,40,64,77,60,50,58,35,69
240664,44,72,46,63,74,58,53,69
189464,69,64,59,65,72,73,71,69
207897,69,66,70,62,68,73,69,69
146969,39,57,78,53,53,55,71,69
220697,59,79,56,72,72,78,87,69
234777,14,40,17,38,28,44,39,69
189209,66,92,38,63,70,90,92,69
190745,12,34,31,39,22,58,65,69
198426,68,75,78,74,74,65,70,69
219674,32,69,71,72,60,73,51,69
155930,68,63,43,73,70,65,70,69
116762,72,74,67,72,74,64,77,69
183578,40,58,70,68,50,67,57,69
211227,53,76,80,65,65,67,70,69
229659,60,76,59,75,73,65,72,69
232219,54,83,57,65,68,88,83,69
234779,11,32,16,50,20,34,33,69
190491,53,61,74,60,55,68,68,69
199964,71,63,66,66,62,79,78,69
202780,63,90,52,67,73,73,73,69
167452,59,54,67,75,68,50,61,69
108060,58,64,74,76,66,63,64,69
195356,16,37,32,40,16,31,40,69
208157,45,65,36,68,69,69,73,69
208158,64,73,43,65,68,73,72,69
224542,58,58,80,55,62,64,58,69
194078,68,84,44,65,70,76,78,69
194846,64,64,62,70,63,88,71,69
198687,68,79,81,67,65,77,70,69
211999,42,58,71,65,65,54,58,69
148255,33,59,71,63,51,50,58,69
219680,47,35,69,64,54,52,54,69
202017,62,86,68,63,66,90,85,69
208929,64,65,74,65,69,78,75,69
235553,22,48,71,62,29,53,45,69
205346,68,75,60,50,67,93,80,69
206114,67,68,71,72,70,80,85,69
218658,64,43,80,57,62,88,61,69
223010,62,69,45,70,73,76,70,69
223266,63,65,48,77,66,73,72,69
234018,55,60,69,67,70,66,63,69
188194,70,80,75,63,75,78,83,69
193314,30,48,15,31,14,58,70,69
210723,62,70,69,62,67,79,74,69
218659,72,63,63,59,61,72,72,69
221475,46,64,83,55,64,62,69,69
234019,70,74,51,72,67,68,75,69
215076,62,74,71,66,69,74,76,69
160036,70,75,59,67,69,79,76,69
240164,63,78,38,58,71,80,75,69
195620,54,84,48,60,67,85,84,69
212261,58,90,39,65,65,77,87,69
220709,16,19,19,15,19,20,17,69
194085,56,77,75,65,59,80,89,69
208422,69,71,56,69,74,68,77,69
219174,74,70,52,63,62,83,70,69
203815,10,49,42,36,29,29,31,69
204071,67,68,42,67,69,75,84,69
215335,75,78,65,68,64,87,81,69
232487,50,65,71,47,68,78,47,69
178215,67,75,68,70,74,84,73,69
183847,73,76,51,65,69,84,82,69
201512,72,72,65,64,64,76,72,69
220968,42,68,74,62,69,60,60,69
198953,31,49,75,67,51,64,50,69
199721,11,46,15,36,14,50,40,69
206633,60,67,75,69,70,61,65,69
224041,21,40,28,43,22,49,37,69
173097,67,74,70,71,65,72,71,69
223530,43,33,69,69,52,44,46,69
224810,33,62,76,59,50,64,41,69
239402,37,46,78,68,46,42,49,69
198955,72,69,53,60,71,66,70,69
199467,72,82,54,67,73,69,73,69
234539,54,63,61,66,54,75,57,69
236331,22,49,65,62,70,68,56,69
194091,68,80,65,60,68,82,84,69
199724,45,71,68,64,68,75,70,69
204332,64,86,76,67,67,70,65,69
214572,65,62,68,65,70,71,68,69
152620,61,79,75,76,67,61,72,69
209453,72,71,83,70,64,77,75,69
157741,62,58,69,71,70,65,74,69
171565,45,64,84,68,66,62,65,69
176941,47,67,70,63,65,58,69,69
193581,41,42,60,64,64,63,32,69
204078,69,78,56,70,74,89,82,69
215598,63,80,56,62,67,77,75,69
155694,54,67,77,68,64,52,63,69
159278,68,77,60,70,62,76,74,69
174382,43,60,83,49,64,64,72,69
212783,63,81,76,69,70,77,72,69
45104,35,53,73,73,65,37,33,69
139057,71,77,72,74,68,76,71,69
204849,59,65,69,61,68,76,73,69
223537,32,58,58,65,72,52,54,69
230193,75,69,68,61,50,63,45,69
233265,74,55,42,60,71,68,71,69
192561,63,68,78,64,66,74,73,69
198962,13,56,45,64,16,57,61,69
203570,68,69,60,67,69,71,72,69
205618,65,68,73,63,64,67,68,69
230194,72,84,55,73,53,74,70,69
203315,75,68,69,63,62,90,75,69
216371,46,61,71,67,68,68,58,69
222515,75,65,34,64,69,77,75,69
171315,75,70,49,59,73,57,67,69
228404,70,94,55,63,70,80,90,69
230708,39,58,70,62,40,62,42,69
237364,61,93,34,72,78,81,92,69
209717,67,72,61,71,69,73,75,69
231733,67,72,38,60,72,70,77,69
193333,48,68,71,62,53,72,73,69
214582,20,37,24,21,17,57,58,69
227638,33,69,68,62,65,81,69,69
201271,66,76,57,63,67,85,83,69
209975,62,70,68,69,68,77,73,69
212791,62,73,59,73,75,79,73,69
230967,68,78,44,57,70,82,79,69
192567,58,74,75,66,69,76,68,69
211000,64,80,61,69,64,81,62,69
212024,61,66,70,68,72,69,57,69
216376,60,71,42,56,71,74,75,69
221753,52,66,68,71,66,66,67,69
233785,20,63,61,62,57,69,64,69
194361,59,60,73,58,66,72,69,69
201530,77,57,62,59,68,76,57,69
143674,80,68,58,74,59,66,68,69
211514,65,76,39,63,67,77,74,69
149306,64,72,63,69,75,66,72,69
159034,48,55,74,63,55,43,31,69
178490,56,56,46,69,72,70,67,69
162875,64,69,70,64,69,66,64,69
193339,75,67,46,70,71,55,68,69
207676,53,67,48,65,74,79,71,69
210492,67,60,64,66,69,63,64,69
230460,66,72,40,71,69,74,76,69
239932,11,28,29,38,17,45,36,69
149309,11,50,22,33,21,32,36,69
158525,46,54,73,68,66,49,53,69
229949,58,50,65,65,69,85,80,69
204350,68,69,39,59,72,74,72,69
156478,71,66,64,75,72,64,72,69
172094,65,77,59,77,66,73,75,69
190783,57,32,76,58,58,45,39,69
204352,28,49,70,63,61,48,47,69
232000,62,70,34,50,76,65,65,69
234048,57,82,52,74,73,83,87,69
204353,66,55,57,64,70,63,58,69
208449,56,52,65,56,53,68,48,69
199234,65,68,63,57,67,75,73,69
200770,73,67,53,71,70,78,82,69
209474,63,74,67,65,67,82,83,69
232514,59,75,40,62,66,68,72,69
156483,23,45,45,31,35,40,44,69
199748,66,75,66,55,65,78,73,69
149572,60,66,60,75,70,70,71,69
224836,18,38,34,26,18,40,37,69
184900,58,66,75,56,56,69,77,69
213829,26,55,38,60,74,55,56,69
214341,26,31,72,56,56,33,31,69
231493,65,81,77,59,65,77,78,69
233029,56,73,64,52,68,80,75,69
194885,62,78,74,66,70,69,64,69
186950,66,62,63,70,71,72,74,69
192070,42,62,69,64,34,69,62,69
196935,49,34,71,60,67,63,54,69
209223,53,83,71,65,71,78,70,69
215111,66,72,50,61,68,84,77,69
229703,33,48,70,61,46,55,51,69
10824,69,83,73,68,65,55,76,69
153160,25,58,74,64,57,47,59,69
103496,74,89,62,76,75,67,71,69
187208,15,65,26,29,14,55,62,69
203593,71,77,51,62,71,78,66,69
229705,47,72,63,65,60,69,68,69
213578,48,65,73,73,58,60,62,69
171082,61,75,78,71,70,70,78,69
173130,76,80,72,68,71,85,90,69
194122,31,73,50,69,63,75,71,69
204875,65,68,68,61,69,72,69,69
209483,20,51,20,29,24,48,63,69
182091,62,72,56,60,69,85,91,69
190283,11,54,24,22,24,46,57,69
202060,34,41,72,68,52,63,45,69
160076,73,73,52,65,73,64,73,69
233292,28,59,72,37,49,61,55,69
177996,15,64,38,45,15,42,47,69
189772,68,64,66,60,69,68,68,69
213325,63,60,79,61,64,60,58,69
177741,74,36,77,66,66,66,45,69
214094,43,71,51,65,70,76,68,69
152910,48,60,75,58,48,31,43,69
234062,69,85,44,42,71,72,79,69
174670,67,83,73,74,64,78,79,69
193870,15,51,41,37,10,45,54,69
171087,69,67,83,65,64,62,60,69
193103,61,63,70,68,71,67,65,69
214096,50,51,57,66,70,64,66,69
151376,70,82,84,73,66,74,80,69
189776,61,84,68,51,66,84,82,69
147537,72,72,57,58,66,68,72,69
224081,57,70,74,62,65,66,68,69
229969,63,70,57,68,67,76,71,69
239953,58,60,31,59,70,78,57,69
178513,62,62,73,69,72,64,57,69
179537,61,71,46,71,69,58,68,69
53073,48,76,87,64,63,64,76,69
202322,54,60,70,64,66,57,60,69
192594,66,63,71,70,67,71,67,69
203603,59,77,58,70,73,71,80,69
208723,67,76,70,63,66,73,75,69
212819,60,66,57,65,62,92,84,69
215123,14,57,23,50,19,49,45,69
18771,12,58,37,55,21,50,65,69
228179,63,73,44,66,68,78,78,69
189267,9,30,29,28,32,38,31,69
196948,63,75,71,72,71,77,76,69
213588,20,48,13,23,20,23,23,69
148564,71,80,86,63,71,60,73,69
230228,52,57,77,66,51,65,63,69
233556,65,64,44,74,70,80,71,69
176724,57,82,66,76,70,53,75,69
197717,50,38,85,65,67,51,68,69
201301,23,71,64,61,60,56,54,69
178773,67,76,56,61,70,78,66,69
207702,42,63,59,65,60,61,67,69
232278,61,71,59,44,70,77,81,69
239446,72,68,45,65,70,76,65,69
227159,34,60,85,56,67,74,57,69
202073,29,67,73,69,63,65,48,69
204633,11,74,70,66,54,75,71,69
216665,24,62,62,61,56,55,34,69
53593,68,78,75,67,70,53,67,69
193369,75,65,69,67,59,69,66,69
139866,42,49,74,68,53,42,31,69
208730,72,71,76,67,69,76,71,69
215130,19,55,32,30,16,46,38,69
159578,56,61,74,70,67,72,61,69
230490,70,62,45,73,68,70,76,69
202331,63,64,61,54,67,68,63,69
199516,66,83,45,53,66,80,77,69
215388,65,83,58,65,63,82,69,69
191068,40,49,48,65,70,64,62,69
198749,64,78,57,65,71,74,77,69
200797,66,72,63,62,66,73,66,69
202077,45,55,70,69,65,61,60,69
204125,64,73,77,63,68,76,72,69
204381,59,95,72,75,71,93,92,69
182621,56,41,67,63,60,49,50,69
200542,71,65,75,67,67,74,71,69
189278,66,64,68,66,67,64,56,69
210527,40,75,70,62,64,82,74,69
223839,66,78,72,62,72,76,76,69
156256,40,36,74,64,53,33,48,69
188000,70,62,74,61,65,74,72,69
211041,43,68,72,57,67,69,71,69
212321,52,62,68,61,65,53,64,69
235874,68,67,45,60,76,64,68,69
219491,35,44,65,56,49,46,43,69
165219,34,47,70,68,59,53,41,69
200292,65,66,79,63,61,65,59,69
210532,62,52,59,61,65,68,66,69
213092,48,91,84,69,62,71,71,69
177508,12,44,26,44,20,42,53,69
189541,68,82,73,62,66,76,73,69
190821,59,65,71,68,70,72,70,69
223334,44,78,63,63,67,79,76,69
230758,63,79,42,59,73,76,73,69
162407,63,50,70,65,58,49,57,69
169575,60,71,77,63,63,72,56,69
203368,65,66,40,56,70,80,81,69
203624,65,72,67,66,57,70,69,69
210280,28,58,68,64,65,65,64,69
165736,29,30,78,54,50,44,44,69
9833,15,41,29,45,29,31,36,69
215401,64,58,61,65,70,65,61,69
160105,66,72,40,71,69,74,76,69
227689,55,91,84,65,75,90,84,69
230249,49,40,62,73,75,53,45,69
171369,59,43,64,63,60,67,61,69
173673,67,89,74,70,71,71,88,69
200810,64,77,75,59,66,77,78,69
209002,18,50,19,25,19,47,32,69
52842,72,56,66,72,68,32,33,69
41835,69,75,65,66,72,62,73,69
211820,54,73,70,63,65,90,74,69
218988,67,74,63,59,71,74,71,69
224876,29,49,71,61,46,55,39,69
167532,65,67,68,66,67,74,74,69
194924,58,68,83,62,56,64,61,69
208493,72,78,57,61,70,79,77,69
215149,71,90,74,50,65,77,89,69
157293,67,87,67,74,68,76,82,69
230253,36,67,64,64,62,67,69,69
193133,62,72,72,62,65,82,72,69
209006,52,59,73,49,72,64,62,69
179822,67,50,54,66,75,73,63,69
218991,68,66,58,62,68,65,71,69
229487,64,60,58,44,68,86,74,69
231535,75,62,57,58,65,71,61,69
212592,59,71,79,66,65,80,74,69
234864,34,67,29,53,63,65,62,69
184944,60,74,79,72,66,73,77,69
211825,70,85,42,50,64,76,78,69
220785,43,55,66,53,70,65,58,69
231281,70,75,69,65,63,81,75,69
180593,59,55,52,59,75,81,75,69
224882,65,71,66,70,71,78,77,69
226162,70,75,59,61,70,71,73,69
232562,12,53,31,33,18,26,52,69
188274,65,50,70,60,68,65,63,69
191090,46,65,75,64,67,70,72,69
199027,60,84,68,59,67,75,75,69
216435,60,82,56,60,74,70,79,69
217203,34,37,66,50,43,43,34,69
223603,8,39,18,41,23,41,50,69
227443,55,67,53,67,69,48,71,69
234355,70,64,48,63,70,67,69,69
170355,71,73,71,60,64,76,74,69
180339,72,75,62,67,68,79,77,69
52340,39,58,74,62,59,38,34,69
198517,48,85,80,62,67,73,83,69
201845,61,72,71,78,73,66,67,69
160117,66,64,48,67,67,72,81,69
228981,60,63,64,68,66,80,73,69
164469,64,51,80,50,70,75,69,69
165493,18,41,31,61,25,50,58,69
172149,69,74,69,70,66,63,69,69
183925,69,80,53,61,73,75,82,69
229494,32,50,78,60,51,57,45,69
50294,72,79,65,68,72,54,76,69
199543,76,55,75,61,57,65,62,69
205687,56,94,53,76,70,91,92,69
215927,48,60,36,69,64,67,65,69
183160,61,68,75,69,68,54,72,69
202873,12,43,41,52,18,49,48,69
177017,69,72,68,61,66,54,67,69
223354,65,77,57,65,65,84,74,69
199035,49,78,59,54,68,71,91,69
214395,53,77,37,67,66,81,78,69
210556,45,48,54,62,66,68,70,69
213884,64,74,54,68,71,75,74,69
188540,58,74,54,66,76,83,78,69
208766,62,63,42,69,70,74,67,69
223870,70,81,52,64,72,80,78,69
226686,66,64,78,63,71,55,63,69
233598,28,65,76,60,32,69,51,69
206463,70,82,64,67,73,84,84,69
216191,34,53,67,64,50,36,28,69
223359,63,62,57,59,74,74,70,69
229247,60,72,71,59,69,67,53,69
173695,63,72,64,67,62,71,77,69
184703,72,87,70,73,68,70,82,69
194431,69,58,69,70,65,72,73,69
207744,30,44,76,60,67,54,41,69
225152,55,66,64,65,68,62,68,69
172928,70,58,48,66,71,57,67,69
207745,66,79,71,60,66,78,74,69
215169,59,77,33,65,72,82,84,69
223873,24,53,67,60,57,64,60,69
230273,52,64,68,65,75,63,51,69
238977,31,37,78,70,66,43,45,69
177793,63,64,54,68,66,67,71,69
215938,65,79,81,68,68,77,70,69
179842,52,71,63,28,62,73,57,69
49026,40,32,48,75,69,43,30,69
200067,48,30,75,64,53,51,41,69
219779,63,77,52,65,68,84,85,69
161667,52,72,74,62,63,75,74,69
216452,29,61,71,68,73,64,71,69
155524,45,50,79,46,57,53,58,69
186756,68,91,76,62,66,76,87,69
204677,61,58,65,69,75,56,59,69
206469,65,87,70,68,73,76,84,69
214661,62,78,63,59,71,67,75,69
162949,73,73,50,66,71,65,66,69
236165,64,87,30,73,67,86,83,69
193157,75,43,68,68,68,31,32,69
202630,14,34,33,58,19,46,35,69
203398,68,61,74,65,62,68,61,69
203654,47,57,51,72,69,63,64,69
204422,47,62,69,67,58,56,54,69
140422,57,69,73,57,58,65,71,69
215942,46,65,86,70,66,59,64,69
222598,52,55,62,60,53,58,60,69
225926,66,68,45,57,68,78,75,69
193414,68,79,67,59,68,82,77,69
140423,30,48,80,61,48,48,47,69
160135,70,62,45,73,68,70,76,69
172423,40,56,69,60,63,51,59,69
173703,60,59,72,69,62,63,56,69
222600,17,50,25,46,19,42,33,69
214665,64,77,69,62,75,74,74,69
158089,63,67,74,73,65,57,65,69
223625,32,53,71,54,51,54,56,69
234889,67,67,60,70,74,72,70,69
169609,61,53,66,51,64,62,62,69
178313,61,71,73,67,70,74,73,69
213642,45,70,36,60,69,74,65,69
214922,52,84,42,64,75,91,90,69
215178,69,55,79,53,56,65,48,69
236170,66,82,60,70,70,78,83,69
204939,59,59,55,70,67,76,66,69
211595,61,60,64,65,68,62,73,69
225931,65,76,75,66,71,74,81,69
228747,64,70,66,62,74,79,77,69
231563,28,72,31,57,69,70,75,69
182411,62,78,62,77,70,73,71,69
213388,68,71,35,72,69,76,57,69
229260,65,68,44,69,68,83,80,69
207502,65,71,65,62,61,83,84,69
205455,18,40,23,40,18,37,38,69
210831,54,73,81,63,68,70,78,69
215183,43,33,34,58,64,42,47,69
179855,59,63,74,65,64,77,74,69
198032,43,26,69,62,52,34,31,69
198288,66,69,71,67,64,75,71,69
210320,68,65,68,64,68,67,71,69
236176,48,42,48,59,70,65,60,69
182160,63,78,71,60,68,92,71,69
657,68,90,73,82,70,34,60,69
201873,16,41,27,42,16,38,35,69
214417,63,58,63,64,68,83,79,69
215441,38,66,70,59,65,69,68,69
223633,73,64,64,64,68,76,69,69
234385,64,80,53,39,73,82,91,69
223122,58,48,54,48,61,54,54,69
235410,48,44,33,59,70,73,62,69
236178,64,44,52,71,70,60,70,69
191378,62,76,67,56,71,56,67,69
172691,46,63,52,63,66,76,74,69
203668,51,64,36,67,68,82,73,69
194964,62,70,40,61,68,87,73,69
215701,60,62,36,69,73,68,71,69
219285,62,51,73,65,62,63,55,69
223637,69,85,27,59,67,87,88,69
229525,58,57,80,59,71,56,69,69
230037,64,73,72,62,62,74,58,69
188821,62,74,74,61,68,83,85,69
232598,48,59,62,47,66,45,50,69
224151,64,77,51,70,71,77,90,69
229271,60,83,45,49,68,84,78,69
205720,70,59,71,64,64,72,61,69
215192,75,79,73,51,71,81,84,69
193176,69,71,65,59,67,63,70,69
209561,61,60,77,54,60,65,74,69
220826,37,54,74,54,68,48,43,69
223898,12,34,29,24,25,31,21,69
225434,36,61,63,60,66,52,51,69
183706,66,72,70,58,64,68,70,69
189594,68,73,58,63,70,76,75,69
201883,42,73,45,69,70,76,78,69
202395,54,60,74,64,68,72,64,69
209051,70,73,62,67,75,68,60,69
186267,68,75,67,65,69,79,79,69
204444,65,66,70,67,71,79,71,69
222876,14,33,23,43,24,36,33,69
230300,60,67,51,72,76,82,70,69
177564,72,88,77,62,71,76,90,69
192156,67,73,72,65,67,77,72,69
224925,50,81,33,70,78,68,82,69
230301,54,73,77,70,64,86,85,69
205726,60,75,27,69,70,73,80,69
159902,13,50,33,22,14,29,49,69
236190,40,42,61,66,68,58,52,69
184990,65,79,72,60,56,90,92,69
187038,65,51,64,73,69,72,62,69
189342,13,40,32,48,22,43,36,69
201887,67,83,38,78,72,82,84,69
225439,62,75,58,69,74,54,73,69
233119,29,60,70,40,66,68,60,69
177055,48,46,68,73,68,33,47,69
220064,62,87,52,54,79,81,82,69
228768,54,68,42,67,72,84,81,69
172960,62,64,55,61,67,78,77,69
202401,43,34,76,60,69,48,58,69
219553,66,74,45,61,69,72,76,69
45473,67,73,69,77,71,67,73,69
214434,70,77,33,58,70,78,77,69
223138,36,64,76,65,60,66,57,69
168610,68,91,80,77,71,74,81,69
171682,64,58,84,63,64,73,62,69
178594,56,65,59,47,70,68,72,69
187298,44,60,65,68,58,62,52,69
225187,43,55,70,72,72,53,55,69
162979,23,55,78,64,45,65,62,69
190883,59,83,76,66,63,77,78,69
228516,58,80,71,62,72,72,78,69
53412,43,60,67,65,46,63,64,69
209061,63,79,74,66,68,91,88,69
210853,70,78,69,63,66,79,71,69
231077,66,72,84,75,72,78,75,69
205990,59,85,80,70,66,69,74,69
221862,64,86,52,63,71,81,81,69
223654,55,80,83,66,63,68,65,69
225702,57,60,69,63,56,43,24,69
158887,72,55,66,62,68,69,62,69
163495,71,68,63,72,68,58,67,69
239015,58,78,53,59,67,83,81,69
187047,66,81,63,62,68,68,74,69
200360,34,53,68,68,63,74,61,69
209320,58,61,75,45,60,68,59,69
160168,21,20,36,34,16,22,39,69
230824,65,74,60,71,68,75,80,69
239272,14,29,36,35,20,35,31,69
229034,58,74,66,60,70,73,72,69
194730,32,58,13,22,22,58,56,69
223659,42,41,67,62,66,44,35,69
230315,10,29,25,22,23,19,30,69
222636,40,80,55,64,65,67,73,69
162220,15,43,16,51,21,47,51,69
188076,63,70,78,71,67,53,70,69
138413,49,53,69,50,50,51,47,69
213933,67,56,72,65,63,74,60,69
215213,14,43,24,31,23,41,34,69
198062,28,35,77,63,52,38,51,69
215982,51,66,59,62,66,81,71,69
216750,13,43,21,21,22,33,48,69
208047,78,65,33,60,70,90,81,69
216239,60,69,31,62,69,76,80,69
223151,53,65,49,58,70,81,80,69
219824,45,54,63,56,53,67,66,69
143025,70,75,71,63,65,72,75,69
220593,16,50,16,25,19,43,38,69
162993,65,71,71,64,64,64,62,69
229041,28,39,72,60,65,63,56,69
191409,59,55,69,66,67,73,72,69
193201,73,79,52,63,74,83,81,69
221618,29,64,33,60,56,78,74,69
211891,34,75,78,59,67,72,69,69
214195,57,61,70,55,58,68,66,69
159923,75,69,68,61,50,63,45,69
189619,60,78,75,74,70,68,70,69
202676,58,67,55,72,72,74,82,69
224436,55,56,75,61,60,59,56,69
159924,72,84,55,73,53,74,70,69
160180,12,52,37,32,15,40,45,69
234164,70,71,59,71,64,68,67,69
193716,31,42,75,65,60,56,58,69
138933,63,70,52,71,69,68,71,69
116917,10,60,39,43,23,46,54,69
206518,65,65,44,62,67,85,83,69
225206,75,75,62,60,63,82,72,69
229558,44,65,73,45,58,75,68,69
193974,62,61,69,61,58,62,46,69
160183,41,63,68,74,58,66,68,69
233911,71,87,75,56,65,85,82,69
204472,64,71,44,59,70,75,68,69
143032,63,70,56,62,71,50,68,69
212664,45,68,75,64,65,79,73,69
210361,62,57,70,59,61,43,56,69
224185,70,60,61,71,70,67,63,69
188601,59,57,68,69,72,53,72,69
189369,28,44,45,71,68,76,59,69
195001,33,57,73,59,56,58,55,69
201914,14,61,67,67,53,65,66,69
209594,77,75,68,73,68,70,75,69
233146,63,64,47,65,66,82,81,69
234426,35,57,78,57,55,59,46,69
185018,72,76,64,63,69,75,58,69
204475,71,83,58,57,75,71,78,69
147899,58,55,84,51,55,66,58,69
233147,63,87,58,73,71,85,79,69
172475,65,54,53,70,74,60,72,69
190651,28,36,81,57,40,36,34,69
208828,57,77,72,65,70,74,72,69
165564,18,60,34,34,19,61,63,69
167100,20,62,21,67,44,43,60,69
190396,59,78,72,62,69,62,72,69
192188,69,68,66,62,64,82,71,69
170941,60,71,58,61,63,81,82,69
174013,47,68,77,61,57,63,68,69
199614,53,35,55,78,69,49,61,69
142270,69,73,84,68,65,48,63,69
219582,51,47,61,59,56,47,56,69
160190,55,60,69,67,70,66,63,69
215487,45,69,77,57,68,79,64,69
216255,68,76,41,53,69,90,79,69
218047,33,55,63,64,57,54,49,69
160191,70,74,51,72,67,68,75,69
161215,21,25,29,24,22,42,43,69
237247,19,57,71,64,51,68,59,69
186559,64,69,60,65,73,64,66,69
201408,72,65,69,62,66,76,73,69
204992,51,76,68,60,70,77,82,69
207552,34,78,81,67,65,83,68,69
184512,33,74,74,69,51,51,34,69
184001,70,77,82,70,72,67,74,69
192449,63,62,61,68,71,72,67,69
200898,66,75,65,60,70,72,78,69
206018,58,72,54,67,70,82,89,69
210626,34,47,57,59,50,66,53,69
213954,11,51,33,26,19,30,31,69
183490,67,65,59,59,63,70,63,69
214979,20,39,27,30,20,46,32,69
233411,72,66,61,66,74,76,69,69
110019,43,59,69,63,60,37,43,69
214980,54,48,43,58,67,68,63,69
225476,69,70,60,41,72,80,77,69
234948,56,80,68,68,74,79,81,69
187077,66,86,68,68,68,86,85,69
197062,53,65,66,67,62,65,69,69
212934,62,64,37,59,75,74,78,69
220358,44,55,59,49,60,52,40,69
235462,62,78,45,56,70,91,86,69
